,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Bottom 50%,6.682776319048338,6.6371200306569555,6.856125058644441,6.776431667015532,6.596355875254141,6.798544777132369,6.909950242415724,6.95298688536479,6.919218742831395,6.88832643700953,6.574376129859544,6.448553816198342,6.325887190962785,6.282443601902278,6.245398066067774,6.201319453907878,6.310573687744747,6.408579794922255,6.625307703882704,7.063167462332791,7.024348241742878,7.149334516719041,7.348877896321893,7.295306263592885,7.503767384341575,7.549454828953555,7.717836117838993,7.799753506387308,7.634412992571595,7.843580760622457
Middle 40%,40.51682659043238,40.93462198151973,38.46198737714682,38.88516873439658,38.07499984515953,38.109044329663135,37.89454894954062,37.740167156920734,37.07813760014014,37.14121626300373,36.756761541783135,37.3183772563117,37.38288056512387,37.46156367014567,37.2553871456721,37.67177133666559,37.96227913464551,38.6667951089932,39.07699876918999,40.42128208118421,40.89302331057082,41.330999367437535,41.87037151853451,41.58816985502735,41.75934643236441,41.96457531750192,41.99560354787848,42.06181540329236,42.23163428396959,42.67729867705809
Next 9%,38.16174091351124,37.52249997152218,39.15117181384419,38.783052357832496,39.31870608302347,39.28493944349219,39.141861100298954,39.153389487511504,39.47031525284768,39.14091515112398,39.5262968746452,39.2832984750095,39.166695868334,38.98117925615187,39.06615011358435,38.682175362388676,38.20735059871768,37.75961477857363,37.227107630144054,36.10594082986613,35.76406924707472,35.50584928768817,34.784484599492615,35.05996985299757,34.55815831128004,34.470387518358045,34.533542139374056,34.2920194533476,34.14590279220647,33.70233663927653
Next 0.9%,11.210713558537112,10.828181231567557,11.250945705199078,11.34330296781798,11.744728144158811,11.506811523163185,11.741681061574793,11.78246030116884,12.02587049211903,12.266929091189526,12.889339080210249,12.729947891390614,12.431636909780487,12.614239355009694,12.630005345973716,12.60925405088832,12.67845059098478,12.427116168393493,12.430741937291877,11.84591626597642,11.767615621194427,11.59002983695936,11.555688009069998,11.598943899010605,11.654051722294124,11.54289081018165,11.297895771373067,11.323301288827448,11.479031616135693,11.312664955777551
Top 0.1%,3.427942618470936,4.077576784195591,4.279770044782117,4.21204427293741,4.265210051702162,4.300659926549121,4.311958645626812,4.370996168896912,4.506457912061757,4.5626130576732375,4.253226373501873,4.2198225610898366,4.692899465798861,4.660574116419247,4.803059328702053,4.835479795329145,4.841345987907275,4.737894149117428,4.63984395930942,4.563693360462418,4.55094357931708,4.423786991195888,4.44057797627031,4.457610129263068,4.524676149344042,4.47269152478158,4.455122423535407,4.523110348087112,4.509018315012458,4.464118967265374
