,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Bottom 50%,2.9270098778719054,2.929624478290654,2.963869249243976,2.9739541328749897,2.9836222732282134,3.015071072202402,3.0250483135860593,3.025348504425555,3.028783368025278,3.041218199369719,3.0482730256828146,3.0613866790916613,3.075938058553469,3.087071590825056,3.0954957942189103,3.1117104048517295,3.1203225151338168,3.127553584170532,3.13483781838174,3.144024996249711,3.157336961890768,3.129496789187453,3.113150560829488,3.0974631484754505,3.0775921874915846,3.058090336173001,3.0249365098133683,2.995190915948459,2.978381522284616,2.9502128642856964,2.9233121595140483,2.872418118356626,2.824032459509371,2.773581591285344,2.721800297264383,2.671878155691485,2.62760492937174,2.5833061734671174,2.5396111687133747,2.4974717875364014,2.4570007533313927,2.3862255733542024,2.319359567650245,2.2480388205545894,2.1893774123460323,2.1099709259202974,2.0466881270320907,1.9910352709398156,1.934178116374397,1.8849111132660283,1.8306286673389243,1.7405088903848356,1.651545582580928,1.5685035506758522,1.4875258832872746,1.4112119026410337,1.3404498931876299,1.2773918999669915,1.217547067795176,1.1592485608359493,1.1065133184241815,1.026782972971204,0.9531708469583444,0.8865934628245099,0.8256215747032773,0.7692585637147616,0.7120955411628633,0.6603261253495839,0.6183138187717652,0.5769718806923286,0.5370257687924282,0.4819135444319503,0.43490298355019325,0.3914839080050996,0.3534652527924087,0.31790252368169786,0.2845339517401383,0.25758458399929796,0.23299917453357827,0.21080871865618983,0.19025904376478173
Middle 40%,15.833939405925305,15.880571674835071,15.9163335202613,15.874388269577159,15.958631530945112,16.002945098964954,15.909626908058703,15.892520677602077,15.893784409181004,15.835534963020665,15.839287395036683,15.897566009973112,15.972755759417714,16.027523230956977,16.096225896358053,16.16338235327652,16.178026620765863,16.20308866216192,16.215266493074253,16.241911322658435,16.257785368853554,16.138234710326117,16.032402481010777,15.905440771438093,15.799634195006698,15.693086123905736,15.553589019876881,15.411257613462984,15.254564237762686,15.126192661107225,15.001147609604756,14.666872875411318,14.348845845514509,14.049096883739109,13.761793888047105,13.481410819539176,13.1999532213,12.91853341668504,12.639082516299,12.37971452244485,12.118943716296057,11.677174758107144,11.258178963331751,10.854151478064491,10.460087363527737,10.100520453035168,9.739843209771356,9.383629271141132,9.048441999716292,8.721919316730427,8.422209791548083,7.856389821496024,7.3444899371841235,6.875952461805611,6.454038874005586,6.074192910383215,5.710126326811305,5.3739723428813875,5.07428018742582,4.792398000420613,4.5290770165870375,4.1521309263324016,3.8271152159531936,3.5268791214086996,3.2564587888755847,3.0168826497953853,2.803999191572825,2.6151274190550526,2.4258603075757637,2.264800685780067,2.1153228950552245,1.9234280621665352,1.7498021808306654,1.5959335224909093,1.4596058119973336,1.333722629138729,1.2200607486877635,1.1138272038287884,1.0248444850999834,0.9370109121167834,0.8614249034842706
Next 9%,12.67122197546454,12.718437200404015,12.803664485262871,12.964368640091678,13.053845768084702,13.154306957379244,13.271370566341016,13.317200880844567,13.369170571961956,13.480897579202662,13.567538505826365,13.641943087683222,13.715102305112199,13.806780084377097,13.897238315359896,13.986746260112639,14.02640002659104,14.066378937968974,14.119478485887345,14.157999967501624,14.21570089201397,14.15668082194807,14.068331636678316,14.021726455389881,13.951913402675387,13.877801739431531,13.782652116146503,13.688356577194545,13.601107223902439,13.496062173847104,13.389058570480188,13.142569499336139,12.901273305311456,12.648867959422788,12.403820646548983,12.175774656879247,11.945810983150658,11.727647386283843,11.523470709704178,11.31206122397344,11.095440546234595,10.720426393117119,10.357668896970427,10.017176816582278,9.696017950361249,9.39071023199108,9.083145454709655,8.80382834436126,8.526973937930087,8.256707022007483,7.993998610496306,7.488689155170478,7.035383560299277,6.607859837035854,6.209808535839888,5.840439235229198,5.5082763936446275,5.199918857310021,4.911910625058511,4.64425702200339,4.395276147833989,4.032801666066183,3.7092580937893502,3.4264155466208144,3.172153592628575,2.9448670251752667,2.734591620456707,2.543631009721156,2.3780632102310366,2.21748939503567,2.0615806826431906,1.8801960699200932,1.703596339261808,1.5557804437936784,1.4188558950954242,1.2916005752704238,1.18999304079039,1.0995686675498164,1.0122396125154791,0.9433744796290776,0.873635188313473
Next 0.9%,4.159203485069362,4.249828318675085,4.2896526434637,4.370648558612316,4.40320627238213,4.4471760764769375,4.483875183229875,4.5331660291023255,4.568678246439956,4.616184225067322,4.637799994894299,4.675235982226021,4.711387893826345,4.748919281352544,4.781817835042214,4.809186838568425,4.836312085713347,4.8548142574332775,4.8781288124014734,4.91024516580415,4.927975592370835,4.900159402447554,4.900761700883217,4.866663978142634,4.851812661816644,4.8378388386140845,4.802593111090729,4.767712216163974,4.736164487266271,4.714404053373929,4.696670842909505,4.61479208548974,4.527604558626876,4.452683094919751,4.373727262262922,4.291161329156527,4.209972869257443,4.135275582960327,4.064018618884947,3.990932090116103,3.9376021646540096,3.812590799948297,3.694207664918838,3.58315987463043,3.4671804155828347,3.360877944857126,3.257356683886718,3.1502823214054616,3.052283068984013,2.9628559784923993,2.8766915682508167,2.7040477631690973,2.537901246440377,2.3966656408225857,2.2654133003271357,2.139861159863974,2.028038145248684,1.9211220106066509,1.8155127377547955,1.7247267345366324,1.6445194140020383,1.5261550708690907,1.4082894390680545,1.3083122138442995,1.2194897893571863,1.135872782575088,1.0620026038556911,0.9918904065779203,0.9321005154506148,0.8803677822251497,0.8453385930092812,0.7798309830280865,0.7345651208976889,0.6830274107569738,0.6376974725311642,0.60489363568575,0.5622690001759527,0.5248030142151191,0.4883488373312244,0.4520971652813316,0.42280502635862516
Top 0.1%,1.6767949878063824,1.6915552516803962,1.7088950794957547,1.7223122302807656,1.740805090707323,1.7665727591476128,1.7759044242667485,1.7911807639107893,1.8065848155062645,1.8149134591606721,1.8319430655292057,1.8464139515178428,1.8504839641036008,1.8640404097586087,1.8778969325073338,1.8977953777119823,1.9007056279782568,1.9081990347428626,1.915998240337302,1.9186997146451492,1.9288401932746666,1.9229235791863437,1.8980795626020548,1.891983113759411,1.8781452134177266,1.8733184938801337,1.861568882797127,1.8548989465241656,1.8460411948012292,1.8348906989389444,1.823636401501499,1.799323025864053,1.775885270081281,1.754030866601659,1.7361452211181907,1.7139690473480085,1.6906270085653121,1.666229643008767,1.6385888645649351,1.6146520189943188,1.5917227438363741,1.5517274791697637,1.5106564478035183,1.4718441474805741,1.4363707100189302,1.4000728676226988,1.3622333271971947,1.3240401580741277,1.2891962580608198,1.2560111803096603,1.221727932609584,1.158052064040264,1.095696234294261,1.0370941944130923,0.9841115114584733,0.9348744654916398,0.8847283869643724,0.840539891668462,0.7988714516368179,0.7607482672081006,0.722146547575691,0.669286267609541,0.6237582840800964,0.5789160466123162,0.538360474808841,0.4996989357215955,0.4680324601109839,0.43786980535022335,0.41035509807572046,0.3832410984706942,0.3594435100099448,0.33011663055586093,0.3032747051671064,0.2783108738109149,0.2556468523901764,0.23548002037214327,0.21752392031335205,0.19927005435993053,0.18392115618140792,0.17010899850161687,0.15752827872503994
